,Module_1,Module_2,Module_3,Module_4,Module_5,Module_6,Module_7,Module_8,Module_9,Module_10,Module_11,Module_12,Module_13,Module_14,Module_15,Module_16,Module_17,Module_18,Module_19,Module_20,Module_21,Module_22,Module_23,Module_24,Module_25,Module_26,Module_27,Module_28,Module_29,Module_30,Module_31,Module_32,Module_33,Module_34,Module_35,Module_36,Module_37,Module_38,Module_39,Module_40,Module_41,Module_42,Module_43,Module_44,Module_45,Module_46,Module_47,Module_48,Module_49,Module_50,Module_51
ERX1122101_ERX1122101,-0.06024783377150236,-0.17752763234474386,-0.13039090366148515,-0.21305758708307787,-0.05425549032302626,0.24165970224111494,-0.6710792653203073,0.3688511540473572,0.2611338709825054,0.41283658855670685,-0.3328696589466621,-0.24321211799268183,-0.2793708847355539,0.7283525433812765,0.41112149551747534,-0.4550467891969036,-0.3901294281342925,0.515932580341079,0.9217920889358463,0.48357891866733316,0.30645669115199403,-0.06127391811460182,-0.05777318315861562,0.2778928334147046,-0.0641464158960578,-0.04370597384574,-0.04764351606879513,-0.05422374101532071,-0.1718508521906982,0.5170242123451634,-0.05370122172902478,0.1375439198255876,-0.8719780303563329,0.0249200948080964,-0.9465329002182441,0.2982739425976606,0.1636546882549677,0.656816047823249,-0.5679926370356254,-0.44973109478730056,0.09957348742814154,2.90411109828007,0.04518108707088825,-0.25603179685382693,-0.1207562919725691,1.1892135716489676,-0.18056372882123695,-0.3240347627510667,0.15558630353158787,-0.392235829999294,-0.08386462701812311
ERX1122102_ERX1122102,-0.14161851377150236,0.10541623265525613,-0.056998357661485144,-0.14714543708307787,0.04573815967697374,-0.03669531775888507,-0.4220369959673679,0.0737291819717091,0.05694365098250537,-0.02090511844329315,-0.2499285998851824,-0.1518147679926818,-0.2890766914466222,0.603899758153189,-0.15033651248982924,-0.5448409114370067,-0.2165259147843297,0.6496200343404617,-0.33414175149965375,0.6930433212343019,-0.16723190313620429,-0.06387854171460182,-0.05777318315861562,0.008259160072495941,1.0552629960069222,-0.045468254120068455,0.47752234658682924,0.04193255898467929,0.0513436415681397,0.5710986027734752,0.37053503786991937,0.2995265398255876,-1.3866128665034452,-0.1651824584631972,-0.4509357517222755,-0.2850909354447244,-0.17899467174503228,0.49617393137050136,-0.6449470007323733,-0.6347738865577253,-0.2715064529107283,3.359845083062326,0.5385700488866249,-0.17518536045382693,-0.4190979082690749,0.242879679819073,-0.27158908161522266,-0.11866092138890838,0.13982348780669995,0.9726211260678796,-0.1635918770181231
ERX1122099_ERX1122099,-0.08289386377150236,-0.18569385564474386,-0.13039090366148515,-0.07953708708307788,-0.05425549032302626,-0.10740550775888506,-0.5188007750955117,0.2802887539028539,-0.08118809901749463,-0.04242906144329315,0.648226370890139,-0.2689583179926818,-0.024942605744744717,0.5087106807351544,-0.09984294292470614,0.020793566406983127,0.10059389249862027,0.4529102434450656,-0.40244925400948806,0.36229893288025283,0.0058034738011120135,-0.06387854171460182,-0.05777318315861562,0.23593461902770008,1.055539990343159,0.06329775906926664,0.33917674987554003,0.7846519089846793,-0.08311481924275854,0.5227158716752531,0.4742281867877347,0.4079333898255876,-1.320077119206959,-0.20219632338621835,-0.9987175358675819,0.7495345687378876,-0.07351382174503227,0.17060165446470688,-0.6407195283269025,-0.37451490924916486,0.2972483737466026,1.4491156449555316,-0.4461523729769665,0.13432160954617306,-0.6205692094882431,0.20233806923258504,-0.15709960726574346,0.25565771281626204,0.0721737635915467,0.8965002921689236,-0.22603768901812313
ERX1122104_ERX1122104,-0.11944580977150236,-0.07285850234474386,-0.04288655366148515,-0.04411681708307788,-0.03271678732302626,-0.19064700775888505,-0.39521169597742756,0.11493511312012916,0.26629820098250534,-0.04242906144329315,-0.09921966423333373,-0.2838420179926818,-0.2792836697522327,0.5705930539094678,0.09476147468907381,-0.4896164701400488,-0.2626327018350498,0.6808602059321336,0.009214644781164627,0.6403249798067108,0.051876200831716845,-0.0067546217146018175,-0.05777318315861562,0.05786144776251456,0.4980091210650699,0.06471943313186919,0.40218688956938453,0.21293297898467928,0.33095760604660385,1.069652705962627,0.37716853234397185,0.42480708982558757,-1.0715057377758948,-0.003926568233402428,-0.3372565335766331,0.3214671810495586,0.008398618254967738,-0.07932249758937848,-0.5533648759354275,-0.4246212846244817,-0.16489914523020688,2.022499476990739,0.19748562420715488,0.14444655954617308,-0.04699620637417423,1.1596961869846827,-0.04433868646968664,-0.2442149849260754,-0.11062499588424957,2.2573869462636913,0.27895558298187684
ERX1122098_ERX1122098,-0.01592550377150237,-0.04354799734474385,0.19391944633851485,0.05055943291692211,-0.05425549032302626,0.5205242222411148,-0.24772655242852898,0.022186025771012412,0.19834077098250538,-0.04242906144329315,0.13633728227882325,-0.44075621799268183,0.02853400041522114,0.6201533378178691,-0.08544496333664632,-0.3626719504127699,-0.20244619160832505,-0.12415465262407266,-0.20781132423339643,0.2828566806403494,-0.030962129915084402,0.05322901828539818,-0.05777318315861562,-0.007679814784106398,0.04912179612924472,0.028576562207694722,-0.21156800809824972,-0.07165424101532072,-0.31989899154740387,0.36013036726327874,0.2475938819548632,-0.1817586995744124,-0.4284932686554167,-0.10826930978961156,0.22642554074178478,0.013240804163223041,0.1283877182549677,-0.17088101482207874,-0.15236610040293064,-0.807318641433004,0.12427907220213075,1.702910488080095,0.22301275600867304,-0.25863642045382695,1.274106210722936,0.34615611135919466,-0.12857152239996716,0.09379138315459379,0.4898728060123678,0.16656542802687066,0.2805535329818769
ERX1122107_ERX1122107,-0.14523733377150236,-0.0015633373447438703,-0.12762762766148514,-0.2762431370830779,0.05324462967697374,-0.21303824575888505,-0.3494720312500684,0.268654073453737,1.6652791709825054,0.034785488556706844,0.535924043351006,-0.09779461799268174,-0.03771899722604019,0.6126190543435455,0.10689745608377549,-0.841729048464583,-0.19181788367825842,0.9634739723963337,0.12227217971108917,0.3896438653883749,0.14861381068035218,-0.06387854171460182,-0.05777318315861562,0.21114986849165307,-0.21969015609963596,-0.055414035018691896,0.2612178949601931,0.1671418889846793,-0.25393154775261173,0.793236032258593,0.0666277250486852,-0.1157052701744124,-0.6646737368480534,-0.07259723595484521,-0.627606131669316,0.35348469922011727,-0.3112744817450323,0.38844014425802253,-0.7353845751418376,-0.705650810869156,-0.2168197522583699,2.438495638048108,0.3812387656131765,-0.08850425045382693,-0.08199408293618893,0.7796194208544291,0.17008845711612253,-0.018499632833531954,0.6682968441271155,0.9149800475136104,0.24615283298187685
ERX1122106_ERX1122106,-0.08875464377150236,0.35043016265525617,-0.07141504366148516,0.0441791429169221,0.07211889967697374,0.23116962224111492,-0.31886816612282587,0.13596741429395595,0.32214373098250537,0.25275393855670686,0.17407034884968164,-0.26951311799268174,0.022056379903476253,0.6749163007937352,-0.0960195089887741,-0.6134386198096098,-0.1162408428148008,0.2069987263729378,0.2621244890152016,-0.17613235931908489,0.16301262399463146,-0.027568171714601818,-0.05777318315861562,0.37064472456943554,-0.07258427199199965,-0.009376027936536573,0.3014501220856016,0.07636946898467928,-0.0922004286664509,0.7031077191105508,0.15785775569968485,0.19656592982558763,-0.9555674682068065,-0.1282929281524532,-0.5883198785672187,0.37735508304219834,-0.1327454717450323,0.610187086515213,-0.1008553714731345,-0.5728578957483103,0.11092905440211132,2.7330971640373964,0.394840553421836,-0.009730390453826926,0.3430135453391172,0.8010466852733383,-0.1162515288832825,-0.17106522119327705,0.15639852879680283,-0.04090960173272516,0.030285732981876867
ERX1122108_ERX1122108,-0.02514561377150236,-0.18301389484474387,-0.04573882366148514,-0.18709180708307788,-0.025235230323026263,0.0008874022411149429,-0.6134655146518653,0.18450093962252342,0.04418213098250537,-0.01340880144329315,-0.1990379532799884,-0.19782508799268184,-0.10350832219592132,0.7806429456294243,0.04119654406191725,-0.4962729518557231,-0.13170634169423445,0.3680291397099511,0.1602430669308691,0.39431813899379375,-0.147818416578682,-0.015968371714601817,-0.05777318315861562,0.014585189848325575,0.2604563471203035,-0.01999708563865489,0.4114841884850857,0.47748127898467924,-0.1185766665442608,0.34535472345563667,0.17461800692160145,0.7099796498255876,-1.5712890037282459,-0.025500214062312176,-0.699597617800422,0.4102455245268448,-0.20874560174503226,0.4956465203163467,-0.7070542411209216,-0.8016583060696162,0.2984166149394647,3.0444876533575753,0.4311545830403005,-0.07122438045382692,0.22813853794156835,0.05517322332400954,-0.2170953823420354,-0.4198805589604217,-0.06118261956937243,0.6153300815130273,0.09974430298187686
ERX1122109_ERX1122109,-0.10527541977150236,-0.18420992814474385,0.030202316338514862,-0.22918375708307787,0.10317607967697373,-0.07067194775888505,-0.19664562885969733,0.0450330042245392,-0.12724901981749462,0.004630318556706849,-0.31287832893104034,-0.24595471799268176,0.18755720934731346,0.5105267256073589,-0.040476220713705074,-0.7652421793942081,-0.3018095848765484,0.5663273905987798,0.11346648492523603,0.4180669408495963,-0.2625133491769169,-0.03465818171460182,-0.05715737517178066,0.06575667897473991,-0.04822353381118066,0.02983076699063608,0.6478268622033672,0.48916040898467933,0.13008384315556532,0.3905987556660486,0.18731462361296652,-0.1815042009744124,-0.7156097508389917,-0.12616405176875423,-0.4018509283852192,0.01970003612565363,-0.19918866174503227,0.27303969365310854,-0.24576778016852874,-0.799527328664897,0.4254809509253086,2.9424513857461925,0.5629566085557612,-0.05479880045382693,0.9998760467259762,0.9539217936696797,-0.18687416252375932,-0.3452668347206722,0.13228410906501353,-0.17754396407302392,-0.07642930701812312
ERX1122105_ERX1122105,0.05526440622849765,-0.18338891284474387,-0.09697435366148516,-0.04291613708307787,-0.03407225632302627,0.09074497224111494,-0.31122429731651974,0.030272437132098894,0.13242172098250535,0.06283807855670684,0.4698860876915474,-0.23228901799268176,0.18497035610147583,0.06131205198570047,-0.07432603016794623,-0.21186753853212614,-0.11476611212997351,0.18820989725047022,0.08024785559294145,0.43284152278900057,0.135232530605095,0.0018748422853981789,-0.05777318315861562,0.35010246046914784,-0.23175550768799097,-0.038970301511686345,-0.10845949957967305,-0.04171616101532072,-0.0006472419946418895,0.9487066609576278,-0.013599551367716844,0.20242651982558763,-0.5623209941160907,-0.09933595727076039,-0.03124421516735576,-0.035124603006883914,-0.05664775174503228,0.27889218265815563,-0.1072798115182313,-0.5504636993298351,-0.06907891728140059,2.8175427776820583,0.07764347525591875,-0.14120880445382694,0.9792181712707981,1.3990857648583217,-0.026616482539823627,-0.08636752876202225,0.29409540088911723,0.6127581601340651,0.08895838298187686
ERX1122110_ERX1122110,0.04591736622849765,-0.12946609734474385,0.10928075633851486,-0.06053574708307788,-0.05425549032302626,0.15396152224111492,0.007663327345577509,0.08825769082906407,-0.044516309017494635,0.016013478556706852,0.10772445766083727,-0.4308813179926818,0.09913879767578915,0.3963876639945133,-0.16161570337154524,-0.5288313174354249,-0.14443292058846885,0.35023227125649337,0.00797923152947666,-0.10249352161689429,-0.11521856500033384,-0.06387854171460182,-0.05777318315861562,-0.1594623284453962,0.1687810606086002,0.016976335721217428,0.16351172447827,-0.29634289101532074,-0.3139683778607729,0.12954762572105594,-0.08447881610147609,0.07787212982558761,-0.425233415899155,-0.20440697882667533,-0.11721684158104362,-0.3633163657444529,-0.28162681674503226,0.17714269253435422,0.19989338854019434,-0.9090971543581099,0.6713935087513642,3.310771115782528,0.542965523239108,0.19355774954617305,1.6230741192845308,0.21231202370645627,-0.5142865014524234,-0.12299670111377903,0.05978539267031202,-1.42608639380632,0.022005282981876872
ERX1122112_ERX1122112,-0.08068147377150237,-0.06271197734474387,-0.06583504366148515,-0.18090728308307788,0.23349893967697372,-0.21855817775888506,-0.5926173660820081,0.10226841078767426,0.6111422709825053,0.08276759855670685,-0.30696773200930993,0.1069891820073181,-0.07778530749245016,1.0874762432434129,-0.17470948546323828,-0.9028559670526746,-0.28172675515942947,0.36761741814650395,0.507480091436579,-0.09532248089048578,0.21789273704953505,-0.06387854171460182,-0.05777318315861562,0.3714602177894679,0.5728848995190378,-0.06598216926997823,-0.07796280017091095,-0.17114623101532073,-0.06226161866980218,0.9547318566858043,-0.2290517774078556,0.05124663982558761,-0.936113515467271,-0.1716697938363056,-0.6796892117468638,0.2766078549653681,-0.3112744817450323,0.07540433771587507,-0.6176512222049022,-0.3151972606453026,0.27986877235092966,1.9714637783030036,0.23241968244697397,0.10145402954617305,-0.08861045531435252,0.20858250379465068,-0.014033185412185234,-0.11199079606207152,0.09474236009906911,0.5424558154072933,-0.04984526701812311
ERX1122111_ERX1122111,0.18358570622849762,-0.07421281734474386,-0.009555863661485142,-0.11361108708307788,-0.01876993332302626,0.044597822241114915,-0.13357603170199805,0.028092859176823977,0.05194543098250537,-0.04242906144329315,0.0786578586153246,-0.18165531799268175,0.1826390765589594,0.6860236551874054,0.16705885897306483,-0.5678578187479204,-0.3450886225360841,0.3017862084372256,0.08513840029804742,-0.11627854793820469,-0.1198195159597244,-0.05987382871460182,-0.05777318315861562,0.24735778256925123,0.2834573886672901,-0.05449474981145863,0.41655532575328214,-0.28041642401532074,-0.08664646160704872,0.5681847288154276,0.10452136681670038,0.46248578982558763,-0.4421428496141395,-0.18065524320580598,-0.6594665470046648,0.007157476114880934,-0.21930732174503229,0.21024841997961907,-0.021100500257218213,-0.8138932044385607,0.27545536954559546,2.777282206096507,0.24639469184422458,-0.2506419764538269,0.866397150806365,0.7526465299949263,-0.23848791549437176,-0.32535949338600895,0.21644454010464287,-0.6983467629775919,-0.11010984701812312
ERX1122113_ERX1122113,-0.14277282177150236,-0.09824715234474386,0.08228196633851484,-0.22335933508307787,0.14232354967697375,0.12136626224111496,-0.48042534509142826,0.10229734405031815,-0.13094772901749463,-0.03505168744329315,0.002054110966499767,-0.2204663179926818,-0.24575978431853907,0.7927275813627382,-0.05362418319401083,-0.8960403086332045,-0.07578819961110383,0.46629951039329454,0.8876747027987487,0.8594919315310376,0.11045640367496579,0.11840272828539818,-0.05777318315861562,0.14289490679525096,0.9349359729471011,-0.03566529886288465,0.4111877013119347,-0.2180298010153207,-0.0711511800343263,0.5782698597504101,0.15062012649968531,-0.055721580174412394,-1.0883216826389173,-0.18130466284119295,-0.5013337480419104,-0.10155383848904309,0.05808441825496774,0.23730715234607125,-0.48441487422254115,-0.6232650684478723,-0.1006197651059626,2.62442371271655,0.5446895717136157,0.10387423954617309,-0.3964657300654775,1.102726311720351,-0.051193769702844505,-0.29805829679712614,0.31229504711336564,0.8776091522871575,0.05538524298187686
ERX1122114_ERX1122114,-0.13858842977150235,-0.07053096334474386,-0.13039090366148515,-0.2137421030830779,0.14656140967697373,0.09077340224111496,-0.4972108736872736,0.008658513904950128,0.5412573109825053,0.054973358556706854,-0.1674619058511978,-0.1740372179926818,-0.2348083757798083,0.5782795052287489,0.01593438789888918,-0.7060181001827324,-0.1918972251273678,0.4962659363456141,0.7921814174141214,0.362274316899716,-0.03955995717101535,-0.05944136221460182,-0.05777318315861562,0.3577990625561853,0.23892548385126344,-0.03530908006913327,0.5503671082147323,0.03877010898467931,0.12021406943103258,0.8054715455842856,-0.00964739540242715,0.3753937898255876,-1.4020266742460061,-0.06576655563954076,-0.7073238577553477,0.3348040420504108,-0.10682542174503229,0.5629651821124693,-0.7024337232412314,-0.6739547219837948,0.04870345367133955,2.4268907327825744,0.33909303197709695,-0.016825500453826914,-0.1889742206952516,0.4505321760483461,-0.10774551021330281,-0.18082396594234473,0.2918427238986565,0.29167319585945567,0.19369150298187687
ERX1122115_ERX1122115,-0.12569086177150235,-0.045946097344743864,-0.12859898686148516,-0.20859812708307787,0.05607137967697373,-0.07971453775888507,-0.09796422858415071,0.13674843599020078,0.3273783209825054,0.11037368855670684,-0.004326733046420839,-0.16629081799268175,-0.17497892710820928,0.4050479468418777,-0.058245348609754444,-0.7844651908164864,0.12716341654130792,0.4472381147906459,0.7354667637557389,0.3229668803096504,0.25329660921550023,-0.06387854171460182,-0.05777318315861562,0.6491495723498804,-0.19332245901276857,-0.012390185421905328,0.22304213218426905,-0.050929081015320704,0.1705123629156451,1.0611479029436284,0.15487280648010865,0.9255957898255877,-1.1242245861694342,0.0005796961596896688,-0.7158768262082758,0.29545390495623547,-0.24028079174503228,0.4006668679283303,-0.6573001082343235,-0.34560963397984223,-0.3069368293396102,2.055247211584058,0.22932416827491153,-0.11667388045382693,-0.751807707960956,0.34323957042046666,0.09412634966699507,-0.21823477804568647,0.04674049279678483,1.346889821422205,0.49586038298187685
ERX1122116_ERX1122116,0.25261033622849766,0.00166086265525614,-0.12802277666148515,-0.13285762708307788,0.12148242967697373,0.14360600224111492,0.31727372535635623,-0.04358994621930312,0.3911072709825053,0.09062782855670687,0.33452730232525063,-0.17353171799268174,0.13105718264807653,0.4149855581661164,-0.15631521858280403,-0.2107751604828223,0.03337716983128869,0.24455436899702976,0.3142750273080276,0.07197519987970002,0.2524132402050463,-0.06387854171460182,-0.04904296739329984,0.44870805542951864,0.19439123777888834,-0.04126134214381452,0.23151106222965923,-0.06262852101532071,-0.03909708022516711,0.4507828729930434,0.0683931913203612,-0.1571382341744124,0.04777883739829181,-0.023708234550999185,-0.4139643571818189,0.3880762287590329,-0.3065428273450323,0.09315014745939498,-0.07165871336290008,-0.7790234056784441,0.02973961278013837,2.319013452432007,-0.02062447117249744,-0.14868510445382693,0.6494239726873643,1.076713487085468,-0.27058665741712806,-0.1284306758935566,0.5400164010747459,-0.42319610212864583,-0.23994795701812313
ERX1122103_ERX1122103,-0.028223798771502356,-0.13944875534474388,-0.10856330766148514,-0.07683128708307788,-0.024363472323026263,-0.19403520775888505,-0.3957500814856997,0.11719121749434133,0.01984415098250536,0.016488258556706853,-0.13665223408753535,-0.33878361799268175,-0.13400786332986575,0.45467763208960543,0.08872199613705473,-0.6709671564859188,-0.10440964960924953,0.6145288291786541,0.7312309154413451,0.346326670576494,-0.041419937101253745,0.07737823828539818,-0.05777318315861562,0.26030589607141263,-0.0803872221191135,-0.055450213470100346,0.3372481312153026,-0.2908419090153207,-0.15380702780435804,0.6768579372041539,0.5631308054378062,0.3886860898255876,-1.3089294607963047,-0.16129758090563356,-0.8846615739036151,0.6121581234808993,0.08076098825496775,0.2891191018190904,-0.41783935696857905,-0.501394029897359,-0.16984281854439076,2.7094803308315702,0.40073959184676233,-0.2503957574538269,-0.07070223450042312,0.39755262016371606,-0.018304791178061275,-0.2095061663445441,-0.027685185494941367,0.11696312954444288,0.27035248298187686
ERX1122120_ERX1122120,-0.04545731377150236,-0.17382964134474385,-0.13039090366148515,-0.22376324208307788,0.39230550967697375,-0.21431432405888506,-0.49444588497964026,0.10680284334376619,-0.13094772901749463,-0.04242906144329315,0.07497014046964723,-0.5122397179926819,-0.29219528787858007,-0.03316270775504378,0.25169862190666176,-0.2570462267663832,0.030167063229871838,-0.16462059302006204,0.35017338875143633,-0.27050284731351804,0.6319268606930597,-0.06387854171460182,-0.05777318315861562,0.10176771531274964,0.007457429201198573,0.08600157298159262,-0.3379905153402256,-0.21600010101532072,-0.46472443494990934,0.5268466375234504,0.3618992030824465,-0.1852029101744124,-1.0976707663903098,-0.20289734821195127,-0.45794755214180216,-0.4491925349997936,0.0648175782549677,1.6980552396266417,0.10506829350843327,0.25857920201219153,0.36428182887096083,1.9373364142520104,0.10989752545471099,-0.19412009045382694,-0.999912892769682,-0.4508832665377159,0.7180866986010439,0.22451020051147563,0.10937156531262615,-1.6984038594386308,0.2353949829818769
ERX1122117_ERX1122117,-0.12496875777150236,-0.18535335754474386,-0.13039090366148515,-0.20702839208307788,0.10401980967697375,-0.21855817775888506,-0.5694509910462853,-0.053670286872065986,-0.13094772901749463,-0.04242906144329315,-0.3463207792475981,-0.43663007799268183,0.1510837935194097,0.21360663910970226,-0.175994741749971,-0.4059697121974564,0.6165720683264535,-0.04671147748946303,-0.38970550853367575,0.1270057370990778,0.38718268462564664,-0.06387854171460182,-0.05777318315861562,0.06731809634179364,-0.17710283807457888,-0.05864116862535435,-0.8621905928627493,-0.009105791015320719,0.4380212891744608,0.1459013271413827,-0.021014931764968492,-0.1852029101744124,-0.5171823145483467,-0.20440697882667533,-0.6210638407109055,-0.5637331139293378,-0.1421340717450323,1.0732405301749064,-0.5892317504546556,0.6665614015351626,0.8521434403283905,2.0313140281884836,-0.009604275151485764,-0.12468817045382694,-1.3583374188245108,-0.9380974467355149,-0.5327885905666913,0.17068619074223834,-0.6660858003482732,-2.689578304208239,0.5741608329818769
ERX1122121_ERX1122121,-0.12698410977150237,-0.048650717344743855,-0.026168108661485154,0.32152946291692214,0.09739086967697375,-0.14238943775888507,-0.384534809948147,0.17714295015710776,-0.13094772901749463,0.027397092556706852,0.16092417970951378,-0.37766731799268183,-0.2569450182618877,0.3720711371002716,0.03808316599447098,-0.3730534140035879,0.19406829739920328,0.3770190936628284,0.4683191168546058,-0.39537392938604565,0.4277261052832013,-0.05911487541460182,-0.0518345059861246,0.36386872381263946,0.3676712251733253,-0.03478414656752117,0.0302538865054921,-0.06256569101532072,0.04468913761560234,0.7278878273938378,0.31606727268095336,-0.1340010541744124,-1.252800296505324,-0.03829980303084435,-0.690121435542569,0.396324792674434,0.23173541825496768,1.308493609514208,0.04809847275157331,0.2451087535015708,-0.42903531766421876,3.002576557252138,0.13115496159061585,0.044506199546173075,-0.7248188025956843,0.6924376000258993,0.44331310822946945,-0.09674367957052654,0.0778688511347414,-0.03807297978547427,0.10827292298187685
ERX1122119_ERX1122119,-0.13944967407150236,-0.18790863734474386,-0.03759285866148515,0.12193372291692212,-0.05280618092302626,-0.21710886835888507,-0.40580301785369277,0.20880138227433695,-0.13094772901749463,-0.04097975204329315,0.06227102949884489,-0.5212753179926818,-0.3057443319307692,0.31771575940199503,0.05742297394746748,-0.48223303516760957,0.02231531823198185,-0.0618347569360691,0.02681477631873974,-0.5981007047755795,0.4052063439659517,-0.06387854171460182,-0.057531883760459375,0.1298340953177024,0.9693579858986244,-0.05078067563360215,-0.5808733487625334,0.3128166089846793,0.01941685843627311,0.5739645850576651,0.06755497392071141,0.2707273698255876,-1.3007100974820893,0.005193624899197946,-0.41117477402492186,0.3078204616293574,0.1637906482549677,1.5061068979782166,0.19481645224767408,-0.11639277337783005,-0.05443661497061014,3.181428319322069,0.38952324608059474,0.26573407954617306,-0.737191178805195,0.31855695840604215,0.3097680182917457,0.004341942791666775,-0.1720192602364723,-1.0300934928472432,-0.012500617018123106
ERX1122123_ERX1122123,-0.09632548777150235,-0.14298271134474386,-0.10156947366148515,-0.060409727083077874,0.049480529676973736,-0.21231262475888507,-0.38539056110473213,0.14376011157833427,-0.11506221501749463,0.01309088855670685,0.1217865382510257,-0.23113681799268182,-0.18754446821628112,0.3834883747307427,-0.012776559137244847,-0.83061830862227,0.25346199731746166,0.5136522930394409,0.7277548759043536,0.11557616220493072,0.4851415404640367,-0.05349019271460182,-0.05777318315861562,0.6406677269434327,0.2848975020571026,-0.05945879486064558,0.2578357004222245,-0.11707875101532073,-0.12280224553048938,0.9011481828495134,0.10471006667404315,-0.1382820401744124,-1.0554716911550144,-0.10211793462048224,-0.5411999413100463,0.29334196376928,0.02244794825496771,1.3321580673505138,-0.09111388242787122,0.34567073278745153,0.029391189145253183,4.076698002000558,0.3822737991326193,-0.20311647045382691,-0.7245068132899362,1.1873555580172857,0.21256872550119765,-0.16482489678888834,0.3135687981366191,-0.016963681971339583,0.24334508298187685
ERX1122125_ERX1122125,-0.08314142377150235,-0.12187242234474387,-0.11994413766148515,-0.15382173208307787,0.12330113967697373,-0.16937655375888505,-0.3642424280932882,0.08222089441369262,-0.13094772901749463,0.08924181855670685,-0.05359272644387958,-0.22633797799268174,-0.25656730336408384,0.5271024131276183,-0.05821147503571131,-0.7263681609585162,0.15356736361178946,0.30567679447602814,0.6915558660739539,0.04143645084440983,0.41696136594673505,-0.06387854171460182,-0.05777318315861562,0.5975021666654237,0.1951060549776591,-0.0284217543836551,0.2074044979946168,-0.21469890101532071,-0.01879342080278723,0.7737768949617365,0.11475803600641554,-0.04802315017441239,-1.1533557846244877,0.02001720888342537,-0.5515290265198969,0.17195435508501422,0.08074351825496773,1.3303428265558561,0.010647409803398178,0.35528503887329155,-0.0483206171207915,4.0664368955578585,0.4984885229644982,0.021625739546173084,-0.6523711684304916,0.816009233254812,0.3028816183699041,-0.22538110367932784,0.05879870895854089,-0.6138910046175441,0.08926661298187688
ERX1122127_ERX1122127,-0.10351346577150236,-0.08434544734474386,-0.12831564166148515,-0.04117326708307789,0.09866568967697373,-0.16199386275888505,-0.4401459295882634,0.2264076003454403,-0.13094772901749463,0.08061942855670684,-0.15108731072338022,-0.34834871799268174,-0.14101597794298742,0.2851622619465065,0.00815438768680915,-0.64790066585349,0.20284610578416074,0.41508251299207366,0.667181508971796,-0.10098573898170482,0.46229194341834656,0.032160658285398186,-0.05616131941829431,0.44943749148768886,0.39139927702927946,-0.039422809162282635,0.068978106294587,-0.04659411101532071,-0.18599357004867245,0.8535258510988197,0.025638198331086826,-0.1217877101744124,-1.1380559176655494,-0.0025200209724250133,-0.41703777534142694,0.25473910436670977,0.023035858254967734,1.3692130624074,0.19930725675778838,0.2849105544627628,-0.12385215467679145,3.6861011457019055,0.47580783758185996,-0.05443398045382691,-0.8436689125227481,0.6714308782590804,0.5040609168268964,-0.16506973646540346,-0.012836216678351442,-0.18124933835941642,0.23352208298187693
ERX1122124_ERX1122124,-0.11626598977150236,-0.03551623734474385,-0.03406163366148515,-0.06789632708307788,0.18695960967697373,-0.05212978775888505,-0.32573190210604064,0.13794062006211774,-0.10083476901749464,0.15536054855670686,0.032540024289110736,-0.31973487799268174,-0.1880034571550405,0.4122814649877894,-0.04487141628670896,-0.8744464631482889,0.17146675067171713,0.35407684408330464,0.8413474279129883,-0.057287896833985164,0.49883064122561893,-0.02694312871460182,-0.05777318315861562,0.5317649917241094,0.34645851306688347,-0.06373004864343171,0.09450076163910193,-0.08133541101532071,-0.06837866337037879,0.9497111587176992,0.16290797467125384,-0.1314122571744124,-1.0433961452181064,-0.08511880969269639,-0.48235986524284735,0.26898345383617084,0.08535057825496772,1.3282216163077654,0.11071572219866843,0.35906672709189125,-0.17662777911814498,3.792168047268996,0.36035998205586395,-0.07542501045382694,-0.7008994040329743,0.9369703529196031,0.3169525264583519,-0.06663097103408111,0.13030777496502344,-0.17958093838261457,0.12602358298187688
ERX1122128_ERX1122128,-0.023258389771502352,-0.07499330734474387,0.02466485633851484,-0.08840145708307787,0.02156086367697374,-0.15223568775888507,-0.3668880335865715,0.17593434730624402,-0.09365989601749464,0.042791862556706854,0.09378966395594246,-0.23371571799268176,-0.18626797499527245,0.3367022739399239,0.15809247288776085,-0.6164709068079293,0.09745955966319197,0.3659581015683566,0.9920611991015745,-0.10839180490264577,0.5599560911693753,-0.06387854171460182,-0.05777318315861562,0.5587795040295571,0.22797250674751202,-0.055332694654522036,-0.030294311329495227,-0.18591377701532072,0.05068378361526532,0.7856513778517287,0.19776903345483932,-0.1223552001744124,-0.997887267720164,-0.10668493017626081,-0.45013431280545424,0.26243924333579693,0.11583733825496773,1.3163321832805983,0.141071319079068,0.25680478190452183,-0.07148330927187607,3.245922877677015,0.3834603070661964,-0.18110356045382692,-0.6883967623944145,0.8199371557075935,0.4929799141931257,-0.11122457549697529,0.05346875476527968,0.2369024159923817,0.38570918298187684
